Hour,Load (kW),Load (kW)
5115,67448.265,0.67448265
5116,61770.1183,0.617701183
5117,61372.4392,0.613724392
5118,67302.7271,0.673027271
5119,67080.8911,0.670808911
5120,64301.143,0.64301143
5121,62876.1376,0.628761376
5122,67505.5295,0.675055295
5123,60490.7411,0.604907411
5124,81959.2192,0.819592192
5125,79511.432,0.79511432
5126,85573.3084,0.855733084
5127,85593.2698,0.855932698
5128,85395.8441,0.853958441
5129,78856.1579,0.788561579
5130,75685.3754,0.756853754
5131,69884.5244,0.698845244
5132,72239.1356,0.722391356
5133,70924.7509,0.709247509
5134,69000.5783,0.690005783
5135,67518.552,0.67518552
5136,73610.1223,0.736101223
5137,79853.5674,0.798535674
5138,78583.0753,0.785830753
5139,70594.1211,0.705941211
5140,71395.4747,0.713954747
5141,71381.5645,0.713815645
5142,71651.0094,0.716510094
5143,63235.0526,0.632350526
5144,64708.1766,0.647081766
5145,78419.0464,0.784190464
5146,82174.2135,0.821742135
5147,90624.1344,0.906241344
5148,86893.9872,0.868939872
5149,85960.5575,0.859605575
5150,69934.4819,0.699344819
5151,73238.562,0.73238562
5152,69662.2808,0.696622808
5153,65049.4249,0.650494249
5154,69430.7861,0.694307861
5155,72722.2015,0.727222015
5156,72628.152,0.72628152
5157,73612.6422,0.736126422
5158,68941.1046,0.689411046
5159,78354.7105,0.783547105
5160,71818.7888,0.718187888
5161,76492.7629,0.764927629
5162,70375.1923,0.703751923
5163,63524.8317,0.635248317
5164,57629.8268,0.576298268
5165,55067.9248,0.550679248
5166,53510.2098,0.535102098
5167,58909.6876,0.589096876
5168,51324.4083,0.513244083
5169,55246.2531,0.552462531
5170,61021.8489,0.610218489
5171,67793.6969,0.677936969
5172,71603.0407,0.716030407
5173,68240.1413,0.682401413
5174,67467.9708,0.674679708
5175,70519.6157,0.705196157
5176,75444.6002,0.754446002
5177,75798.7482,0.757987482
5178,71916.6791,0.719166791
5179,75261.6956,0.752616956
5180,72221.0006,0.722210006
5181,70867.2102,0.708672102
5182,75048.2574,0.750482574
5183,78655.3573,0.786553573
5184,77859.9281,0.778599281
5185,85173.9548,0.851739548
5186,76899.3144,0.768993144
5187,76089.5577,0.760895577
5188,70235.9324,0.702359324
5189,68462.5688,0.684625688
5190,67858.0023,0.678580023
5191,71028.9905,0.710289905
5192,67903.6362,0.679036362
5193,56488.2488,0.564882488
5194,54358.4515,0.543584515
5195,57960.9484,0.579609484
5196,53948.6704,0.539486704
5197,53691.7581,0.536917581
5198,53462.5857,0.534625857
5199,57211.0913,0.572110913
5200,55579.1304,0.555791304
5201,57511.6621,0.575116621
5202,56524.9874,0.565249874
5203,58966.6633,0.589666633
5204,71375.9424,0.713759424
5205,73229.7752,0.732297752
5206,67934.9563,0.679349563
5207,68401.0502,0.684010502
5208,67709.601,0.67709601
5209,73488.2279,0.734882279
5210,73042.0964,0.730420964
5211,71932.4178,0.719324178
5212,67164.3583,0.671643583
5213,68155.1773,0.681551773
5214,69641.8049,0.696418049
5215,68370.9202,0.683709202
5216,64722.0967,0.647220967
5217,70846.6107,0.708466107
5218,78565.9802,0.785659802
5219,75581.3146,0.755813146
5220,69419.1558,0.694191558
5221,71525.4548,0.715254548
5222,74518.5422,0.745185422
5223,73427.8541,0.734278541
5224,74808.1003,0.748081003
5225,72794.3802,0.727943802
5226,73160.8706,0.731608706
5227,76756.4119,0.767564119
5228,76068.2796,0.760682796
5229,80774.9477,0.807749477
5230,81229.9648,0.812299648
5231,80122.1527,0.801221527
5232,78057.0456,0.780570456
5233,84283.8722,0.842838722
5234,79180.3724,0.791803724
5235,82672.6234,0.826726234
5236,82280.8445,0.822808445
5237,92375.5728,0.923755728
5238,91570.4104,0.915704104
5239,90446.754,0.90446754
5240,86600.9803,0.866009803
5241,92134.8404,0.921348404
5242,91679.3254,0.916793254
5243,88948.9478,0.889489478
5244,72859.2544,0.728592544
5245,82443.2982,0.824432982
5246,81025.5655,0.810255655
5247,88585.5533,0.885855533
5248,78145.1268,0.781451268
5249,73060.0059,0.730600059
5250,90574.2987,0.905742987
5251,85494.1298,0.854941298
5252,71247.3311,0.712473311
5253,87047.4383,0.870474383
5254,86398.3826,0.863983826
5255,91485.5852,0.914855852
5256,84943.8908,0.849438908
5257,93527.3029,0.935273029
5258,89862.485,0.89862485
5259,84104.9176,0.841049176
5260,77724.4428,0.777244428
5261,64625.3507,0.646253507
5262,85718.7809,0.857187809
5263,84475.8446,0.844758446
5264,82475.8348,0.824758348
5265,86266.0486,0.862660486
5266,86366.1847,0.863661847
5267,86577.1528,0.865771528
5268,86667.6242,0.866676242
5269,86598.6533,0.865986533
5270,87514.6642,0.875146642
5271,80950.9222,0.809509222
5272,81283.0617,0.812830617
5273,82765.3443,0.827653443
5274,83617.4943,0.836174943
5275,81128.543,0.81128543
5276,75723.5845,0.757235845
5277,82996.5542,0.829965542
5278,79702.7007,0.797027007
5279,81987.7563,0.819877563
5280,85310.0488,0.853100488
5281,85300.2534,0.853002534
5282,74640.4847,0.746404847
5283,76667.1204,0.766671204
5284,60690.4456,0.606904456
5285,52709.7405,0.527097405
5286,71461.8324,0.714618324
5287,79631.0971,0.796310971
5288,78098.0496,0.780980496
5289,80603.3245,0.806033245
5290,81381.654,0.81381654
5291,87701.6646,0.877016646
5292,77212.0052,0.772120052
5293,86485.7705,0.864857705
5294,78053.4503,0.780534503
5295,82553.0942,0.825530942
5296,83818.4,0.838184
5297,85591.9716,0.855919716
5298,83068.481,0.83068481
5299,82842.0175,0.828420175
5300,75991.0921,0.759910921
5301,83405.0064,0.834050064
5302,83998.8768,0.839988768
5303,83831.4311,0.838314311
5304,79990.0732,0.799900732
5305,80730.0846,0.807300846
5306,81585.5357,0.815855357
5307,79473.524,0.79473524
5308,81794.1906,0.817941906
5309,81829.4447,0.818294447
5310,80849.5849,0.808495849
5311,81136.328,0.81136328
5312,79752.6161,0.797526161
5313,72803.3677,0.728033677
5314,69603.2869,0.696032869
5315,73251.6929,0.732516929
5316,73667.4255,0.736674255
5317,65359.6918,0.653596918
5318,73033.5422,0.730335422
5319,66229.1402,0.662291402
5320,72688.6596,0.726886596
5321,73606.8441,0.736068441
5322,73168.3972,0.731683972
5323,74510.7184,0.745107184
5324,81690.369,0.81690369
5325,86601.0427,0.866010427
5326,75198.8984,0.751988984
5327,71583.2325,0.715832325
5328,81278.5556,0.812785556
5329,82452.4113,0.824524113
5330,80338.6178,0.803386178
5331,74964.2116,0.749642116
5332,70636.6022,0.706366022
5333,66504.9377,0.665049377
5334,69463.1036,0.694631036
5335,64482.0153,0.644820153
5336,63401.6681,0.634016681
5337,55026.4227,0.550264227
5338,60430.8681,0.604308681
5339,60376.4412,0.603764412
5340,62876.3925,0.628763925
5341,72298.1212,0.722981212
5342,73366.8374,0.733668374
5343,71839.2749,0.718392749
5344,73876.4742,0.738764742
5345,73511.16,0.7351116
5346,75434.6392,0.754346392
5347,75206.3017,0.752063017
5348,74206.5131,0.742065131
5349,71273.2146,0.712732146
5350,73321.5265,0.733215265
5351,71808.5818,0.718085818
5352,74911.6367,0.749116367
5353,79933.4157,0.799334157
5354,73392.6936,0.733926936
5355,71021.8024,0.710218024
5356,64900.5172,0.649005172
5357,57663.2521,0.576632521
5358,60975.2079,0.609752079
5359,60171.6475,0.601716475
5360,62358.385,0.62358385
5361,66716.0705,0.667160705
5362,62549.0085,0.625490085
5363,57670.8056,0.576708056
5364,69966.5026,0.699665026
5365,58730.7602,0.587307602
5366,68347.9423,0.683479423
5367,68150.8423,0.681508423
5368,77475.0193,0.774750193
5369,70680.4757,0.706804757
5370,69561.2776,0.695612776
5371,65573.7619,0.655737619
5372,66618.0627,0.666180627
5373,64647.2953,0.646472953
5374,72288.6871,0.722886871
5375,68979.6171,0.689796171
5376,68041.0458,0.680410458
5377,51819.196,0.51819196
5378,58530.4299,0.585304299
5379,56086.9787,0.560869787
5380,56635.4661,0.566354661
5381,54799.76,0.5479976
5382,54296.3551,0.542963551
5383,51666.6227,0.516666227
5384,55617.2533,0.556172533
5385,61676.2406,0.616762406
5386,62916.3135,0.629163135
5387,63779.3323,0.637793323
5388,65236.9342,0.652369342
5389,62682.4152,0.626824152
5390,73101.6349,0.731016349
5391,76700.954,0.76700954
5392,68969.8444,0.689698444
5393,68345.0034,0.683450034
5394,71797.5703,0.717975703
5395,80908.2144,0.809082144
5396,83251.4651,0.832514651
5397,81015.84,0.8101584
5398,76206.2835,0.762062835
5399,78958.2446,0.789582446
5400,73974.9016,0.739749016
5401,78730.2553,0.787302553
5402,81747.3234,0.817473234
5403,74365.4526,0.743654526
5404,71621.5429,0.716215429
5405,65325.8047,0.653258047
5406,75586.2597,0.755862597
5407,71523.3134,0.715233134
5408,72291.6821,0.722916821
5409,60665.3996,0.606653996
5410,65084.969,0.65084969
5411,65103.7309,0.651037309
5412,61975.1711,0.619751711
5413,65699.2466,0.656992466
5414,73174.2948,0.731742948
5415,70695.1323,0.706951323
5416,74067.7375,0.740677375
5417,70341.3855,0.703413855
5418,70646.6607,0.706466607
5419,73324.6395,0.733246395
5420,75900.4352,0.759004352
5421,69439.7837,0.694397837
5422,66862.7492,0.668627492
5423,69048.14,0.6904814
5424,73098.6893,0.730986893
5425,74473.5663,0.744735663
5426,77769.6759,0.777696759
5427,70269.1546,0.702691546
5428,70256.2479,0.702562479
5429,63084.2792,0.630842792
5430,61303.5472,0.613035472
5431,58514.7281,0.585147281
5432,62682.3037,0.626823037
5433,65072.9161,0.650729161
5434,68764.2701,0.687642701
5435,71310.4666,0.713104666
5436,73335.1634,0.733351634
5437,72304.6452,0.723046452
5438,71718.0133,0.717180133
5439,72083.5923,0.720835923
5440,75112.8125,0.751128125
5441,75867.319,0.75867319
5442,76200.8613,0.762008613
5443,71155.017,0.71155017
5444,74766.8891,0.747668891
5445,69238.9853,0.692389853
5446,71125.7993,0.711257993
5447,72075.1807,0.720751807
5448,69623.9644,0.696239644
5449,67654.483,0.67654483
5450,68369.929,0.68369929
5451,64981.5245,0.649815245
5452,70769.6374,0.707696374
5453,69050.3075,0.690503075
5454,68957.1381,0.689571381
5455,62263.2657,0.622632657
5456,61312.6731,0.613126731
5457,66144.758,0.66144758
5458,60378.5147,0.603785147
5459,63515.0705,0.635150705
5460,69387.4803,0.693874803
5461,65159.7288,0.651597288
5462,77876.0889,0.778760889
5463,70761.9702,0.707619702
5464,75888.0353,0.758880353
5465,73020.0586,0.730200586
5466,82976.1986,0.829761986
5467,79471.5321,0.794715321
5468,82829.064,0.82829064
5469,87572.7149,0.875727149
5470,88227.9929,0.882279929
5471,86859.9012,0.868599012
5472,86496.0007,0.864960007
5473,83297.742,0.83297742
5474,76824.946,0.76824946
5475,67334.7282,0.673347282
5476,65645.1498,0.656451498
5477,64028.631,0.64028631
5478,64472.7256,0.644727256
5479,59037.2331,0.590372331
5480,55345.4121,0.553454121
5481,57089.3769,0.570893769
5482,64673.9181,0.646739181
5483,57157.9423,0.571579423
5484,66425.7357,0.664257357
5485,61175.7148,0.611757148
5486,70671.1069,0.706711069
5487,69995.9631,0.699959631
5488,71544.22,0.7154422
5489,64481.1777,0.644811777
5490,66133.9608,0.661339608
5491,67107.241,0.67107241
5492,61881.9541,0.618819541
5493,59458.145,0.59458145
5494,58142.0878,0.581420878
5495,56401.5199,0.564015199
5496,58142.325,0.58142325
5497,61616.7331,0.616167331
5498,72022.1379,0.720221379
5499,57815.7055,0.578157055
5500,61055.0891,0.610550891
5501,60486.2411,0.604862411
5502,59480.3988,0.594803988
5503,59252.322,0.59252322
5504,59691.3159,0.596913159
5505,64859.961,0.64859961
5506,59747.8859,0.597478859
5507,64414.9899,0.644149899
5508,63150.4654,0.631504654
5509,60908.8776,0.609088776
5510,70426.6518,0.704266518
5511,65293.7658,0.652937658
5512,66701.1115,0.667011115
5513,64169.0772,0.641690772
5514,65519.2374,0.655192374
5515,64132.7902,0.641327902
5516,61274.3079,0.612743079
5517,64405.257,0.64405257
5518,61181.6154,0.611816154
5519,60564.7687,0.605647687
5520,59776.7762,0.597767762
5521,66493.6599,0.664936599
5522,63692.3086,0.636923086
5523,58520.4879,0.585204879
5524,52514.0833,0.525140833
5525,52011.5713,0.520115713
5526,52163.6451,0.521636451
5527,53638.7035,0.536387035
5528,58282.5061,0.582825061
5529,58269.4922,0.582694922
5530,56374.5622,0.563745622
5531,57547.0055,0.575470055
5532,55557.1741,0.555571741
5533,57498.4885,0.574984885
5534,61518.087,0.61518087
5535,58086.8215,0.580868215
5536,61641.8401,0.616418401
5537,57130.3809,0.571303809
5538,57584.5958,0.575845958
5539,61900.2186,0.619002186
5540,57914.413,0.57914413
5541,53627.2685,0.536272685
5542,59202.6141,0.592026141
5543,55044.501,0.55044501
5544,56552.6835,0.565526835
5545,60958.8244,0.609588244
5546,59761.4334,0.597614334
5547,62823.2868,0.628232868
5548,69573.4032,0.695734032
5549,62250.2121,0.622502121
5550,61160.4315,0.611604315
5551,64198.2598,0.641982598
5552,59868.3337,0.598683337
5553,60751.7154,0.607517154
5554,56931.8582,0.569318582
5555,55445.7923,0.554457923
5556,63016.0735,0.630160735
5557,61447.7257,0.614477257
5558,65806.0248,0.658060248
5559,63690.8134,0.636908134
5560,68048.783,0.68048783
5561,68380.5861,0.683805861
5562,69318.3697,0.693183697
5563,67586.2446,0.675862446
5564,71609.2531,0.716092531
5565,72627.6715,0.726276715
5566,67278.9263,0.672789263
5567,66295.4847,0.662954847
5568,74555.5413,0.745555413
5569,73532.7266,0.735327266
5570,76917.9706,0.769179706
5571,62140.7595,0.621407595
5572,72015.4008,0.720154008
5573,79704.9286,0.797049286
5574,79114.4316,0.791144316
5575,72735.7408,0.727357408
5576,76878.5806,0.768785806
5577,80121.0966,0.801210966
5578,79342.4929,0.793424929
5579,83868.9921,0.838689921
5580,76252.1575,0.762521575
5581,83280.2328,0.832802328
5582,85339.2492,0.853392492
5583,82787.2957,0.827872957
5584,75801.5738,0.758015738
5585,74038.2982,0.740382982
5586,69703.8835,0.697038835
5587,70665.4686,0.706654686
5588,70967.6693,0.709676693
5589,76435.1924,0.764351924
5590,80234.9312,0.802349312
5591,74979.5862,0.749795862
5592,71669.0457,0.716690457
5593,66462.1063,0.664621063
5594,73208.3722,0.732083722
5595,71014.0801,0.710140801
5596,63598.055,0.63598055
5597,59034.1106,0.590341106
5598,62542.4716,0.625424716
5599,64017.187,0.64017187
5600,61446.2633,0.614462633
5601,77199.0285,0.771990285
5602,72308.5292,0.723085292
5603,80952.2615,0.809522615
5604,72848.6637,0.728486637
5605,77838.2243,0.778382243
5606,75968.7724,0.759687724
5607,80925.344,0.80925344
5608,78830.7633,0.788307633
5609,74797.4024,0.747974024
5610,75245.2923,0.752452923
5611,71620.6177,0.716206177
5612,68243.8986,0.682438986
5613,77079.8609,0.770798609
5614,74296.222,0.74296222
5615,73283.0385,0.732830385
5616,75540.1098,0.755401098
5617,76484.6731,0.764846731
5618,77167.0849,0.771670849
5619,87755.8078,0.877558078
5620,75676.6925,0.756766925
5621,73480.7617,0.734807617
5622,70173.1211,0.701731211
5623,62883.3251,0.628833251
5624,66794.4362,0.667944362
5625,69109.6044,0.691096044
5626,66862.0298,0.668620298
5627,63556.1288,0.635561288
5628,66203.7655,0.662037655
5629,66452.1801,0.664521801
5630,74317.8899,0.743178899
5631,73912.3452,0.739123452
5632,75208.5802,0.752085802
5633,75528.4833,0.755284833
5634,80313.3288,0.803133288
5635,76892.4319,0.768924319
5636,73303.2066,0.733032066
5637,75073.7276,0.750737276
5638,71333.9284,0.713339284
5639,70990.4271,0.709904271
5640,71023.4967,0.710234967
5641,74800.195,0.74800195
5642,80196.4234,0.801964234
5643,74467.7207,0.744677207
5644,65409.5732,0.654095732
5645,63394.3425,0.633943425
5646,68925.0894,0.689250894
5647,62365.9708,0.623659708
5648,59371.9983,0.593719983
5649,63198.9292,0.631989292
5650,65251.0145,0.652510145
5651,60065.1077,0.600651077
5652,65357.3354,0.653573354
5653,67803.5917,0.678035917
5654,69969.1249,0.699691249
5655,72634.7916,0.726347916
5656,73712.4952,0.737124952
5657,70722.9278,0.707229278
5658,73316.3305,0.733163305
5659,72283.6545,0.722836545
5660,71953.8555,0.719538555
5661,73531.4458,0.735314458
5662,70592.3462,0.705923462
5663,67706.4399,0.677064399
5664,66760.2173,0.667602173
5665,71827.6559,0.718276559
5666,64661.7927,0.646617927
5667,60941.3958,0.609413958
5668,60174.0968,0.601740968
5669,57007.8643,0.570078643
5670,54919.9133,0.549199133
5671,54342.6228,0.543426228
5672,57311.6525,0.573116525
5673,55442.8817,0.554428817
5674,58459.1247,0.584591247
5675,53285.484,0.53285484
5676,56283.7651,0.562837651
5677,58858.447,0.58858447
5678,61885.5751,0.618855751
5679,55852.3132,0.558523132
5680,56461.4132,0.564614132
5681,56048.4387,0.560484387
5682,58953.9785,0.589539785
5683,60174.4168,0.601744168
5684,61046.6717,0.610466717
5685,56622.5683,0.566225683
5686,55568.2296,0.555682296
5687,55681.4077,0.556814077
5688,55442.1975,0.554421975
5689,64023.8476,0.640238476
5690,58809.3712,0.588093712
5691,51266.0516,0.512660516
5692,49731.0016,0.497310016
5693,50336.7459,0.503367459
5694,48103.8366,0.481038366
5695,49991.5857,0.499915857
5696,49693.699,0.49693699
5697,55616.0298,0.556160298
5698,49716.6867,0.497166867
5699,54553.4687,0.545534687
5700,55570.1516,0.555701516
5701,55728.2561,0.557282561
5702,58560.3547,0.585603547
5703,58318.5489,0.583185489
5704,58262.1197,0.582621197
5705,59789.4938,0.597894938
5706,60568.8965,0.605688965
5707,60043.8051,0.600438051
5708,61812.44,0.6181244
5709,60238.0989,0.602380989
5710,63803.769,0.63803769
5711,62924.9823,0.629249823
5712,64790.9083,0.647909083
5713,62392.5403,0.623925403
5714,71689.5074,0.716895074
5715,65455.4697,0.654554697
5716,64017.1071,0.640171071
5717,61846.687,0.61846687
5718,61066.1886,0.610661886
5719,56097.0203,0.560970203
5720,60215.0743,0.602150743
5721,63324.8212,0.633248212
5722,60196.6663,0.601966663
5723,68150.7338,0.681507338
5724,61538.3612,0.615383612
5725,63316.0894,0.633160894
5726,77361.5626,0.773615626
5727,67501.0315,0.675010315
5728,68388.5529,0.683885529
5729,69170.8963,0.691708963
5730,75301.5345,0.753015345
5731,73345.8861,0.733458861
5732,74987.7153,0.749877153
5733,69628.6005,0.696286005
5734,73546.2465,0.735462465
5735,75306.8925,0.753068925
5736,76988.8943,0.769888943
5737,82315.5332,0.823155332
5738,73058.4261,0.730584261
5739,70053.6351,0.700536351
5740,66025.4167,0.660254167
